"","OTU","Sample","Abundance","sample_Sample","Experiment","Temperature","Treatment","Week","is.neg","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"6479","sq172","MM_Nab_A8_",0.001757837,"MM_Nab_A8_","Summer",22,"ND",1,FALSE,"Bacteria","Bacteroidota","Rhodothermia","Rhodothermales","Rhodothermaceae",NA,NA
"6480","sq688","MM_Nab_A7_",0.001756915,"MM_Nab_A7_","Summer",22,"Many Small",1,FALSE,"Bacteria","Armatimonadota","Fimbriimonadia","Fimbriimonadales","Order_Fimbriimonadales",NA,NA
"6481","sq461","Mat_34P_TCGGCA_",0.001756734,"Mat_34P_TCGGCA_","Summer",26,"Many Small",3,FALSE,"Bacteria","Deferrisomatota","Defferrisomatia","Defferrisomatales","Defferrisomataceae",NA,NA
"6482","sq87","MM_Nab_C5_",0.001756397,"MM_Nab_C5_","Summer",26,"Few Small",5,FALSE,"Bacteria","Cyanobacteria","Cyanobacteriia","Phormidesmiales","Phormidesmiaceae",NA,NA
"6483","sq224","MM_Nab_C3_",0.001756177,"MM_Nab_C3_","Summer",26,"Few Large",5,FALSE,"Bacteria","Planctomycetota","vadinHA49","Class_vadinHA49","Class_vadinHA49",NA,NA
"6484","sq228","Mat_1P_TATAAT_",0.001755283,"Mat_1P_TATAAT_","Summer",22,"HD",1,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","KI89A clade",NA,NA
"6485","sq391","MM_Nab_A12_",0.001753933,"MM_Nab_A12_","Summer",22,"HD",5,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Parvularculaceae",NA,NA
"6486","sq207","MM_Nab_A12_",0.001753933,"MM_Nab_A12_","Summer",22,"HD",5,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Kiloniellales","Kiloniellaceae",NA,NA
"6487","sq1610","MM_Nab_C12_",0.001753723,"MM_Nab_C12_","Summer",26,"ND",5,FALSE,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","DEV007",NA,NA
"6488","sq908","MM_Nab_B11_",0.001752907,"MM_Nab_B11_","Summer",22,"ND",5,FALSE,"Bacteria","Sumerlaeota","Sumerlaeia","Sumerlaeales","Sumerlaeaceae",NA,NA
"6489","sq105","MM_Nab_B5_",0.00175165,"MM_Nab_B5_","Summer",22,"Few Small",5,FALSE,"Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Order_Cyanobacteriales",NA,NA
"6490","sq1417","MM_Nab_B2_",0.001751405,"MM_Nab_B2_","Summer",22,"Few Large",5,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae",NA,NA
"6491","sq1228","Mat_31P_TCGGCA_",0.001750153,"Mat_31P_TCGGCA_","Summer",26,"Few Small",3,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae",NA,NA
"6492","sq763","Mat_27P_TCCCGA_",0.00174808,"Mat_27P_TCCCGA_","Summer",22,"ND",3,FALSE,"Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae",NA,NA
"6493","sq290","Mat_2P_TATAAT_",0.001747225,"Mat_2P_TATAAT_","Summer",22,"ND",1,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Hahellaceae",NA,NA
"6494","sq1228","Mat_2P_TATAAT_",0.001747225,"Mat_2P_TATAAT_","Summer",22,"ND",1,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae",NA,NA
"6495","sq173","Mat_2P_TATAAT_",0.001747225,"Mat_2P_TATAAT_","Summer",22,"ND",1,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","B2M28","Order_B2M28",NA,NA
"6496","sq398","MM_Nab_A2_",0.001746985,"MM_Nab_A2_","Summer",22,"Few Large",1,FALSE,"Bacteria","Bacteroidota","Ignavibacteria","Ignavibacteriales","Melioribacteraceae",NA,NA
"6497","sq309","MM_Nab_C3_",0.001746982,"MM_Nab_C3_","Summer",26,"Few Large",5,FALSE,"Bacteria","Cyanobacteria","Cyanobacteriia","Oxyphotobacteria Incertae Sedis","Unknown Family",NA,NA
"6498","sq40","Mat_15P_TCATTC_",0.001745601,"Mat_15P_TCATTC_","Summer",22,"HD",3,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes BD2-2",NA,NA
"6499","sq125","MM_Nab_B3_",0.001745594,"MM_Nab_B3_","Summer",22,"Few Large",5,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Amoebophilaceae",NA,NA
"6500","sq30","Mat_7P_TCATTC_",0.001745047,"Mat_7P_TCATTC_","Summer",26,"Few Small",1,FALSE,"Bacteria","Desulfobacterota","Desulfuromonadia","Desulfuromonadales","Geopsychrobacteraceae",NA,NA
"6501","sq403","MM_Nab_B10_",0.001744736,"MM_Nab_B10_","Summer",22,"ND",5,FALSE,"Bacteria","Bacteroidota","Kapabacteria","Kapabacteriales","Order_Kapabacteriales",NA,NA
"6502","sq179","Mat_6P_TCATTC_",0.001744379,"Mat_6P_TCATTC_","Summer",26,"Few Small",1,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","BD7-8","Order_BD7-8",NA,NA
"6503","sq87","MM_Nab_A8_",0.001743886,"MM_Nab_A8_","Summer",22,"ND",1,FALSE,"Bacteria","Cyanobacteria","Cyanobacteriia","Phormidesmiales","Phormidesmiaceae",NA,NA
"6504","sq43","Mat_21P_TCCCGA_",0.001743745,"Mat_21P_TCCCGA_","Summer",22,"Few Small",3,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae",NA,NA
"6505","sq609","MM_Nab_B4_",0.001743595,"MM_Nab_B4_","Summer",22,"Few Small",5,FALSE,"Bacteria","SAR324 clade(Marine group B)","Phylum_SAR324 clade(Marine group B)","Phylum_SAR324 clade(Marine group B)","Phylum_SAR324 clade(Marine group B)",NA,NA
"6506","sq763","MM_Nab_B4_",0.001743595,"MM_Nab_B4_","Summer",22,"Few Small",5,FALSE,"Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae",NA,NA
"6507","sq1573","Mat_3P_TATAAT_",0.001743263,"Mat_3P_TATAAT_","Summer",26,"Few Large",1,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","SM2D12",NA,NA
"6508","sq461","Mat_29P_TCCCGA_",0.001742684,"Mat_29P_TCCCGA_","Summer",26,"Few Large",3,FALSE,"Bacteria","Deferrisomatota","Defferrisomatia","Defferrisomatales","Defferrisomataceae",NA,NA
"6509","sq188","Mat_29P_TCCCGA_",0.001742684,"Mat_29P_TCCCGA_","Summer",26,"Few Large",3,FALSE,"Bacteria","Acidobacteriota","Subgroup 22","Class_Subgroup 22","Class_Subgroup 22",NA,NA
"6510","sq717","MM_Nab_C1_",0.001742193,"MM_Nab_C1_","Summer",26,"Few Large",5,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Thiohalorhabdales","Thiohalorhabdaceae",NA,NA
"6511","sq1886","MM_Nab_C8_",0.001741516,"MM_Nab_C8_","Summer",26,"Many Small",5,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","ST-12K33",NA,NA
"6512","sq1334","MM_Nab_C8_",0.001741516,"MM_Nab_C8_","Summer",26,"Many Small",5,FALSE,"Bacteria","Myxococcota","Polyangia","Blfdi19","Order_Blfdi19",NA,NA
"6513","sq1460","Mat_36P_TCGGCA_",0.001741161,"Mat_36P_TCGGCA_","Summer",26,"Many Small",3,FALSE,"Bacteria","Planctomycetota","028H05-P-BN-P5","Class_028H05-P-BN-P5","Class_028H05-P-BN-P5",NA,NA
"6514","sq828","Mat_36P_TCGGCA_",0.001741161,"Mat_36P_TCGGCA_","Summer",26,"Many Small",3,FALSE,"Bacteria","Acidobacteriota","Acidobacteriae","PAUC26f","Order_PAUC26f",NA,NA
"6515","sq1243","MM_Nab_A7_",0.001741158,"MM_Nab_A7_","Summer",22,"Many Small",1,FALSE,"Bacteria","Proteobacteria","Phylum_Proteobacteria","Phylum_Proteobacteria","Phylum_Proteobacteria",NA,NA
"6516","sq285","MM_Nab_C10_",0.001738861,"MM_Nab_C10_","Summer",26,"ND",5,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Order_Cytophagales",NA,NA
"6517","sq1541","Mat_5P_TATAAT_",0.001738209,"Mat_5P_TATAAT_","Summer",26,"Few Large",1,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Order_Burkholderiales",NA,NA
"6518","sq956","MM_Nab_A6_",0.00173671,"MM_Nab_A6_","Summer",22,"Many Small",1,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA
"6519","sq1243","MM_Nab_A6_",0.00173671,"MM_Nab_A6_","Summer",22,"Many Small",1,FALSE,"Bacteria","Proteobacteria","Phylum_Proteobacteria","Phylum_Proteobacteria","Phylum_Proteobacteria",NA,NA
"6520","sq859","MM_Nab_B5_",0.001736285,"MM_Nab_B5_","Summer",22,"Few Small",5,FALSE,"Bacteria","Planctomycetota","BD7-11","Class_BD7-11","Class_BD7-11",NA,NA
"6521","sq30","Mat_38P_TCGGCA_",0.0017359,"Mat_38P_TCGGCA_","Summer",26,"ND",3,FALSE,"Bacteria","Desulfobacterota","Desulfuromonadia","Desulfuromonadales","Geopsychrobacteraceae",NA,NA
"6522","sq717","Mat_34P_TCGGCA_",0.001735821,"Mat_34P_TCGGCA_","Summer",26,"Many Small",3,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Thiohalorhabdales","Thiohalorhabdaceae",NA,NA
"6523","sq236","Mat_32P_TCGGCA_",0.001734756,"Mat_32P_TCGGCA_","Summer",26,"Few Small",3,FALSE,"Bacteria","Myxococcota","Polyangia","Polyangiales","BIrii41",NA,NA
"6524","sq333","Mat_24P_TCCCGA_",0.001734691,"Mat_24P_TCCCGA_","Summer",22,"Many Small",3,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae",NA,NA
"6525","sq35","Mat_15P_TCATTC_",0.001734691,"Mat_15P_TCATTC_","Summer",22,"HD",3,FALSE,"Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Desertifilaceae",NA,NA
"6526","sq2193","Mat_8P_TCATTC_",0.001734676,"Mat_8P_TCATTC_","Summer",26,"Few Small",1,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinilabiliaceae",NA,NA
"6527","sq398","Mat_8P_TCATTC_",0.001734676,"Mat_8P_TCATTC_","Summer",26,"Few Small",1,FALSE,"Bacteria","Bacteroidota","Ignavibacteria","Ignavibacteriales","Melioribacteraceae",NA,NA
"6528","sq3820","MM_Nab_B8_",0.001734251,"MM_Nab_B8_","Summer",22,"Many Small",5,FALSE,"Bacteria","Chloroflexi","Ktedonobacteria","MVP-21","Order_MVP-21",NA,NA
"6529","sq1300","Mat_18P_TCCCGA_",0.001733729,"Mat_18P_TCCCGA_","Summer",22,"Few Large",3,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiaceae",NA,NA
"6530","sq822","MM_Nab_A7_",0.00173328,"MM_Nab_A7_","Summer",22,"Many Small",1,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Order_Bacteroidales",NA,NA
"6531","sq361","Mat_31P_TCGGCA_",0.001733161,"Mat_31P_TCGGCA_","Summer",26,"Few Small",3,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Tenderiales","Tenderiaceae",NA,NA
"6532","sq48","MM_Nab_C6_",0.00173257,"MM_Nab_C6_","Summer",26,"Few Small",5,FALSE,"Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Paraspirulinaceae",NA,NA
"6533","sq319","Mat_37P_TCGGCA_",0.001731422,"Mat_37P_TCGGCA_","Summer",26,"ND",3,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","OM182 clade",NA,NA
"6534","sq464","Mat_37P_TCGGCA_",0.001731422,"Mat_37P_TCGGCA_","Summer",26,"ND",3,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Defluviicoccales","Defluviicoccaceae",NA,NA
"6535","sq859","Mat_37P_TCGGCA_",0.001731422,"Mat_37P_TCGGCA_","Summer",26,"ND",3,FALSE,"Bacteria","Planctomycetota","BD7-11","Class_BD7-11","Class_BD7-11",NA,NA
"6536","sq172","MM_Nab_B1_",0.001731073,"MM_Nab_B1_","Summer",22,"Few Large",5,FALSE,"Bacteria","Bacteroidota","Rhodothermia","Rhodothermales","Rhodothermaceae",NA,NA
"6537","sq329","Mat_29P_TCCCGA_",0.001730147,"Mat_29P_TCCCGA_","Summer",26,"Few Large",3,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales","Order_Puniceispirillales",NA,NA
"6538","sq85","MM_Nab_B6_",0.001730121,"MM_Nab_B6_","Summer",22,"Few Small",5,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae",NA,NA
"6539","sq534","MM_Nab_C4_",0.001728559,"MM_Nab_C4_","Summer",26,"Few Small",5,FALSE,"Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","Order_Actinomarinales",NA,NA
"6540","sq1417","Mat_28P_TCCCGA_",0.00172831,"Mat_28P_TCCCGA_","Summer",26,"Few Large",3,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae",NA,NA
"6541","sq461","Mat_28P_TCCCGA_",0.00172831,"Mat_28P_TCCCGA_","Summer",26,"Few Large",3,FALSE,"Bacteria","Deferrisomatota","Defferrisomatia","Defferrisomatales","Defferrisomataceae",NA,NA
"6542","sq534","Mat_28P_TCCCGA_",0.00172831,"Mat_28P_TCCCGA_","Summer",26,"Few Large",3,FALSE,"Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","Order_Actinomarinales",NA,NA
"6543","sq793","MM_Nab_B9_",0.001728226,"MM_Nab_B9_","Summer",22,"Many Small",5,FALSE,"Bacteria","WPS-2","Phylum_WPS-2","Phylum_WPS-2","Phylum_WPS-2",NA,NA
"6544","sq228","MM_Nab_A12_",0.00172814,"MM_Nab_A12_","Summer",22,"HD",5,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","KI89A clade",NA,NA
"6545","sq543","MM_Nab_A11_",0.001726647,"MM_Nab_A11_","Summer",22,"HD",5,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae",NA,NA
"6546","sq350","MM_Nab_C2_",0.001726574,"MM_Nab_C2_","Summer",26,"Few Large",5,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Terasakiellaceae",NA,NA
"6547","sq269","Mat_27P_TCCCGA_",0.001726229,"Mat_27P_TCCCGA_","Summer",22,"ND",3,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Ectothiorhodospirales","Ectothiorhodospiraceae",NA,NA
"6548","sq1131","Mat_33P_TCGGCA_",0.00172558,"Mat_33P_TCGGCA_","Summer",26,"Few Small",3,FALSE,"Bacteria","Patescibacteria","Gracilibacteria","Candidatus Peregrinibacteria","Order_Candidatus Peregrinibacteria",NA,NA
"6549","sq1751","MM_Nab_C10_",0.001725381,"MM_Nab_C10_","Summer",26,"ND",5,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Magnetospiraceae",NA,NA
"6550","sq1369","MM_Nab_B2_",0.001725265,"MM_Nab_B2_","Summer",22,"Few Large",5,FALSE,"Bacteria","NB1-j","Phylum_NB1-j","Phylum_NB1-j","Phylum_NB1-j",NA,NA
"6551","sq871","MM_Nab_A6_",0.001725209,"MM_Nab_A6_","Summer",22,"Many Small",1,FALSE,"Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","Order_Planctomycetales",NA,NA
"6552","sq1741","MM_Nab_B7_",0.001723848,"MM_Nab_B7_","Summer",22,"Many Small",5,FALSE,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",NA,NA
"6553","sq859","MM_Nab_B7_",0.001723848,"MM_Nab_B7_","Summer",22,"Many Small",5,FALSE,"Bacteria","Planctomycetota","BD7-11","Class_BD7-11","Class_BD7-11",NA,NA
"6554","sq883","MM_Nab_A1_",0.00172383,"MM_Nab_A1_","Summer",22,"HD",1,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Class_Bacteroidia","Class_Bacteroidia",NA,NA
"6555","sq597","MM_Nab_C12_",0.001723486,"MM_Nab_C12_","Summer",26,"ND",5,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Nitrosococcales","Nitrosococcaceae",NA,NA
"6556","sq175","MM_Nab_A4_",0.001723088,"MM_Nab_A4_","Summer",22,"Few Small",1,FALSE,"Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","AKAU3564 sediment group",NA,NA
"6557","sq269","MM_Nab_B12_",0.001722349,"MM_Nab_B12_","Summer",22,"ND",5,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Ectothiorhodospirales","Ectothiorhodospiraceae",NA,NA
"6558","sq1632","MM_Nab_B12_",0.001722349,"MM_Nab_B12_","Summer",22,"ND",5,FALSE,"Bacteria","Hydrogenedentes","Hydrogenedentia","Hydrogenedentiales","Hydrogenedensaceae",NA,NA
"6559","sq329","Mat_14P_TCATTC_",0.001721787,"Mat_14P_TCATTC_","Summer",22,"HD",3,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales","Order_Puniceispirillales",NA,NA
"6560","sq391","Mat_14P_TCATTC_",0.001721787,"Mat_14P_TCATTC_","Summer",22,"HD",3,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Parvularculaceae",NA,NA
"6561","sq347","MM_Nab_B1_",0.001721067,"MM_Nab_B1_","Summer",22,"Few Large",5,FALSE,"Bacteria","Cyanobacteria","Cyanobacteriia","Phormidesmiales","Order_Phormidesmiales",NA,NA
"6562","sq311","MM_Nab_B6_",0.001720291,"MM_Nab_B6_","Summer",22,"Few Small",5,FALSE,"Bacteria","Cyanobacteria","Cyanobacteriia","Class_Cyanobacteriia","Class_Cyanobacteriia",NA,NA
"6563","sq365","Mat_7P_TCATTC_",0.001719939,"Mat_7P_TCATTC_","Summer",26,"Few Small",1,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","NS9 marine group",NA,NA
"6564","sq301","MM_Nab_C3_",0.001719398,"MM_Nab_C3_","Summer",26,"Few Large",5,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Cellvibrionaceae",NA,NA
"6565","sq1573","MM_Nab_B11_",0.001719198,"MM_Nab_B11_","Summer",22,"ND",5,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","SM2D12",NA,NA
"6566","sq1417","MM_Nab_B11_",0.001719198,"MM_Nab_B11_","Summer",22,"ND",5,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae",NA,NA
"6567","sq1922","Mat_6P_TCATTC_",0.001718913,"Mat_6P_TCATTC_","Summer",26,"Few Small",1,FALSE,"Bacteria","Dependentiae","Babeliae","Babeliales","Order_Babeliales",NA,NA
"6568","sq2391","Mat_18P_TCCCGA_",0.001718653,"Mat_18P_TCCCGA_","Summer",22,"Few Large",3,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae",NA,NA
"6569","sq530","Mat_18P_TCCCGA_",0.001718653,"Mat_18P_TCCCGA_","Summer",22,"Few Large",3,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae",NA,NA
"6570","sq224","Mat_38P_TCGGCA_",0.001718541,"Mat_38P_TCGGCA_","Summer",26,"ND",3,FALSE,"Bacteria","Planctomycetota","vadinHA49","Class_vadinHA49","Class_vadinHA49",NA,NA
"6571","sq403","MM_Nab_C8_",0.00171766,"MM_Nab_C8_","Summer",26,"Many Small",5,FALSE,"Bacteria","Bacteroidota","Kapabacteria","Kapabacteriales","Order_Kapabacteriales",NA,NA
"6572","sq534","MM_Nab_A8_",0.001715984,"MM_Nab_A8_","Summer",22,"ND",1,FALSE,"Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","Order_Actinomarinales",NA,NA
"6573","sq549","MM_Nab_C1_",0.001714392,"MM_Nab_C1_","Summer",26,"Few Large",5,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Ga0077536","Order_Ga0077536",NA,NA
"6574","sq763","MM_Nab_C1_",0.001714392,"MM_Nab_C1_","Summer",26,"Few Large",5,FALSE,"Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae",NA,NA
"6575","sq717","MM_Nab_A11_",0.001714314,"MM_Nab_A11_","Summer",22,"HD",5,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Thiohalorhabdales","Thiohalorhabdaceae",NA,NA
"6576","sq1460","MM_Nab_C6_",0.00171394,"MM_Nab_C6_","Summer",26,"Few Small",5,FALSE,"Bacteria","Planctomycetota","028H05-P-BN-P5","Class_028H05-P-BN-P5","Class_028H05-P-BN-P5",NA,NA
"6577","sq109","Mat_30P_TCGGCA_",0.001713857,"Mat_30P_TCGGCA_","Summer",26,"Few Large",3,FALSE,"Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfobacteraceae",NA,NA
"6578","sq327","Mat_30P_TCGGCA_",0.001713857,"Mat_30P_TCGGCA_","Summer",26,"Few Large",3,FALSE,"Bacteria","Bacteroidota","Rhodothermia","Balneolales","Balneolaceae",NA,NA
"6579","sq859","Mat_30P_TCGGCA_",0.001713857,"Mat_30P_TCGGCA_","Summer",26,"Few Large",3,FALSE,"Bacteria","Planctomycetota","BD7-11","Class_BD7-11","Class_BD7-11",NA,NA
"6580","sq883","Mat_10P_TCATTC_",0.001711893,"Mat_10P_TCATTC_","Summer",26,"Many Small",1,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Class_Bacteroidia","Class_Bacteroidia",NA,NA
"6581","sq947","MM_Nab_B1_",0.001711061,"MM_Nab_B1_","Summer",22,"Few Large",5,FALSE,"Bacteria","Planctomycetota","Phylum_Planctomycetota","Phylum_Planctomycetota","Phylum_Planctomycetota",NA,NA
"6582","sq1135","Mat_14P_TCATTC_",0.001710231,"Mat_14P_TCATTC_","Summer",22,"HD",3,FALSE,"Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae",NA,NA
"6583","sq470","Mat_14P_TCATTC_",0.001710231,"Mat_14P_TCATTC_","Summer",22,"HD",3,FALSE,"Bacteria","Planctomycetota","Pla3 lineage","Class_Pla3 lineage","Class_Pla3 lineage",NA,NA
"6584","sq1243","Mat_3P_TATAAT_",0.001709952,"Mat_3P_TATAAT_","Summer",26,"Few Large",1,FALSE,"Bacteria","Proteobacteria","Phylum_Proteobacteria","Phylum_Proteobacteria","Phylum_Proteobacteria",NA,NA
"6585","sq969","Mat_9P_TCATTC_",0.001708469,"Mat_9P_TCATTC_","Summer",26,"Many Small",1,FALSE,"Bacteria","Spirochaetota","Leptospirae","Leptospirales","Leptospiraceae",NA,NA
"6586","sq969","MM_Nab_C12_",0.001708368,"MM_Nab_C12_","Summer",26,"ND",5,FALSE,"Bacteria","Spirochaetota","Leptospirae","Leptospirales","Leptospiraceae",NA,NA
"6587","sq1751","Mat_33P_TCGGCA_",0.00170815,"Mat_33P_TCGGCA_","Summer",26,"Few Small",3,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Magnetospiraceae",NA,NA
"6588","sq109","MM_Nab_B3_",0.001708054,"MM_Nab_B3_","Summer",22,"Few Large",5,FALSE,"Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfobacteraceae",NA,NA
"6589","sq1751","MM_Nab_B3_",0.001708054,"MM_Nab_B3_","Summer",22,"Few Large",5,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Magnetospiraceae",NA,NA
"6590","sq175","Mat_8P_TCATTC_",0.001707572,"Mat_8P_TCATTC_","Summer",26,"Few Small",1,FALSE,"Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","AKAU3564 sediment group",NA,NA
"6591","sq228","Mat_7P_TCATTC_",0.001707384,"Mat_7P_TCATTC_","Summer",26,"Few Small",1,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","KI89A clade",NA,NA
"6592","sq1929","Mat_7P_TCATTC_",0.001707384,"Mat_7P_TCATTC_","Summer",26,"Few Small",1,FALSE,"Bacteria","Desulfobacterota","Desulfuromonadia","PB19","Order_PB19",NA,NA
"6593","sq238","Mat_21P_TCCCGA_",0.001705838,"Mat_21P_TCCCGA_","Summer",22,"Few Small",3,FALSE,"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae",NA,NA
"6594","sq102","MM_Nab_C8_",0.001705731,"MM_Nab_C8_","Summer",26,"Many Small",5,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","BD2-7",NA,NA
"6595","sq1430","MM_Nab_C5_",0.0017043,"MM_Nab_C5_","Summer",26,"Few Small",5,FALSE,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Methylacidiphilales","Methylacidiphilaceae",NA,NA
"6596","sq2275","MM_Nab_C5_",0.0017043,"MM_Nab_C5_","Summer",26,"Few Small",5,FALSE,"Bacteria","Patescibacteria","Gracilibacteria","Class_Gracilibacteria","Class_Gracilibacteria",NA,NA
"6597","sq314","Mat_35P_TCGGCA_",0.001703137,"Mat_35P_TCGGCA_","Summer",26,"Many Small",3,FALSE,"Bacteria","Calditrichota","Calditrichia","Calditrichales","Calditrichaceae",NA,NA
"6598","sq48","Mat_35P_TCGGCA_",0.001703137,"Mat_35P_TCGGCA_","Summer",26,"Many Small",3,FALSE,"Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Paraspirulinaceae",NA,NA
"6599","sq609","MM_Nab_A12_",0.001702347,"MM_Nab_A12_","Summer",22,"HD",5,FALSE,"Bacteria","SAR324 clade(Marine group B)","Phylum_SAR324 clade(Marine group B)","Phylum_SAR324 clade(Marine group B)","Phylum_SAR324 clade(Marine group B)",NA,NA
"6600","sq187","MM_Nab_A8_",0.001702033,"MM_Nab_A8_","Summer",22,"ND",1,FALSE,"Bacteria","Latescibacterota","Phylum_Latescibacterota","Phylum_Latescibacterota","Phylum_Latescibacterota",NA,NA
"6601","sq370","MM_Nab_A11_",0.001701981,"MM_Nab_A11_","Summer",22,"HD",5,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Tistrellales","Geminicoccaceae",NA,NA
"6602","sq797","MM_Nab_A11_",0.001701981,"MM_Nab_A11_","Summer",22,"HD",5,FALSE,"Bacteria","Verrucomicrobiota","Kiritimatiellae","Kiritimatiellales","Kiritimatiellaceae",NA,NA
"6603","sq1610","MM_Nab_A5_",0.001701784,"MM_Nab_A5_","Summer",22,"Few Small",1,FALSE,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","DEV007",NA,NA
"6604","sq609","Mat_38P_TCGGCA_",0.001701182,"Mat_38P_TCGGCA_","Summer",26,"ND",3,FALSE,"Bacteria","SAR324 clade(Marine group B)","Phylum_SAR324 clade(Marine group B)","Phylum_SAR324 clade(Marine group B)","Phylum_SAR324 clade(Marine group B)",NA,NA
